"Profile_ID","Age","Gender","Role","Seniority_Level","Company_Name","Company_Size_Employees","Industry","Location_City","Business_Interests","Business_Objectives","Constraints"
"5443","51","Non-binary","Content Creator","Senior","Bain","49","EdTech","San Francisco","Corporate Innovation;Startup Ecosystem","Exploring new job opportunities","Not interested in full-time corporate roles;Looking for brand collaborations or creator partnerships"
"5444","26","Female","Consultant","Junior","Freshworks","139","Supply Chain","London","Open Source;SaaS","Hiring for current or future roles","Looking for short-term or project-based engagements"
"5445","55","Female","Founder","Mid","Airbnb","27","HealthTech","Singapore","Marketing;Corporate Innovation;Data Science","Exploring freelance or contract work;Exploring partnerships or collaborations","Not interested in service or agency partnerships"
"5446","31","Female","Consultant","Junior","PwC","641","Media","Dubai","Corporate Innovation;Marketing","Building professional visibility","Looking for short-term or project-based engagements"
"5447","51","Male","Product Manager","Mid","Airbnb","19003","Supply Chain","Sydney","SaaS","Networking with industry peers;Mentorship and guidance;Hiring for current or future roles","Not interested in purely sales-driven roles;Prefer companies with clear product ownership"
"5448","26","Female","Data Scientist","Senior","Atlassian","295","FinTech","Paris","AI;Marketing","Mentorship and guidance","Not open to non-technical roles"
"5449","18","Male","Investment Analyst","Executive","Bain","14","HealthTech","Dubai","Content Creation;Venture Capital;Data Science","Seeking startup or founder connections","Not evaluating service-based businesses"
"5450","26","Male","Consultant","Senior","Nvidia","246","SaaS","Toronto","Venture Capital","Understanding investor expectations;Career transition planning","Looking for short-term or project-based engagements"
"5451","24","Non-binary","Marketing Manager","Senior","Shopee","520","EdTech","Sydney","Product Management;Corporate Innovation","Exploring partnerships or collaborations;Hiring for current or future roles","Prefer B2C or high-growth startups;Not looking for pure content-only positions"
"5452","53","Non-binary","Student","Mid","Deloitte","","FinTech","New York","Product Management;Marketing","Exploring new job opportunities;Career transition planning;Exploring freelance or contract work","Looking only for internships or entry-level roles;Not interested in full-time senior positions"
"5453","18","Female","Business Analyst","Senior","Nvidia","947","E-commerce","Toronto","Product Management","Exploring new job opportunities;Hiring for current or future roles;Learning about industry trends","Not looking for hardcore sales positions"
"5454","30","Non-binary","Content Creator","Executive","Airbnb","75384","SaaS","Paris","Product Management;Marketing;Data Science;Startup Ecosystem","Looking for internship opportunities;Career transition planning","Looking for brand collaborations or creator partnerships"
"5455","29","Male","Content Creator","","TCS","420","HealthTech","Berlin","Sales;Data Science;Content Creation;Venture Capital","Seeking startup or founder connections","Prefer flexible or remote opportunities;Not interested in full-time corporate roles"
"5456","51","Non-binary","Student","Mid","Tokopedia","","E-commerce","Dubai","Startup Ecosystem;AI","Exploring partnerships or collaborations;Seeking startup or founder connections;Understanding investor expectations","Looking only for internships or entry-level roles;Not interested in full-time senior positions"
"5457","37","Non-binary","Product Manager","Mid","Grab","816","AI","London","Open Source;Product Management;AI","Looking for internship opportunities","Not interested in purely sales-driven roles;Looking for product-led organizations"
"5458","41","Non-binary","Consultant","Senior","Netflix","43","AI","New York","SaaS;Data Science;Sales","Building professional visibility;Exploring freelance or contract work;Exploring partnerships or collaborations","Looking for short-term or project-based engagements"
"5459","48","Non-binary","Co-Founder","Senior","Nvidia","47","FinTech","Toronto","Corporate Innovation;Sales;Open Source","Looking for internship opportunities","Not interested in solo consulting gigs;Prefer long-term collaboration opportunities"
"5460","29","Female","HR Manager","Senior","Intel","50","HealthTech","Bangalore","SaaS","Exploring freelance or contract work;Exploring new job opportunities;Mentorship and guidance","Not exploring individual contributor roles"
"5461","51","Non-binary","Business Analyst","Executive","Grab","82","EdTech","Toronto","Data Science","Career transition planning;Exploring new job opportunities;Building professional visibility","Not looking for hardcore sales positions"
"5462","46","Female","Consultant","Junior","Oracle","432","EdTech","New York","Startup Ecosystem;SaaS;AI","Looking for internship opportunities","Looking for short-term or project-based engagements"
"5463","23","Male","Consultant","Mid","Razorpay","296","EdTech","New York","AI;Sales","Understanding investor expectations;Exploring partnerships or collaborations","Looking for short-term or project-based engagements;Not interested in permanent full-time roles"
"5464","26","Male","Student","Executive","Microsoft","","Media","Singapore","Corporate Innovation","Looking for internship opportunities","Not interested in full-time senior positions"
"5465","42","Male","Consultant","Mid","Snowflake","88","HealthTech","London","Data Science;SaaS;AI","Networking with industry peers","Looking for short-term or project-based engagements"
"5466","39","Male","Data Scientist","Senior","BCG","253","E-commerce","Singapore","Content Creation;Data Science;Sales;SaaS","Exploring partnerships or collaborations","Not open to non-technical roles"
"5467","41","Female","Founder","Executive","Databricks","15","Supply Chain","Toronto","Data Science;Corporate Innovation;Startup Ecosystem","Looking for internship opportunities;Exploring freelance or contract work;Networking with industry peers","Looking to connect with experienced operators or advisors;Not interested in service or agency partnerships"
"5468","29","Non-binary","HR Manager","","Google","162","HealthTech","London","Open Source;Content Creation;Startup Ecosystem;Marketing","Career transition planning;Exploring partnerships or collaborations","Not exploring individual contributor roles;Prefer companies with growing teams"
"5469","43","Male","Co-Founder","Mid","PwC","42","SaaS","Toronto","AI;Product Management;Data Science;Content Creation","Networking with industry peers;Looking for internship opportunities;Career transition planning","Exploring complementary skillset co-founders;Not interested in solo consulting gigs"
"5470","33","Male","Business Analyst","","Shopify","838","Media","Singapore","AI","Exploring new job opportunities;Hiring for current or future roles","Prefer data-driven organizations"
"5471","39","Non-binary","Product Manager","Executive","ByteDance","47","Media","Dubai","Open Source;Startup Ecosystem;Sales","Building professional visibility;Looking for internship opportunities","Looking for product-led organizations;Prefer companies with clear product ownership"
"5472","33","Female","Software Engineer","Mid","Deloitte","38","E-commerce","Bangalore","Sales;SaaS","Hiring for current or future roles;Exploring freelance or contract work","Prefer product-focused companies over agencies"
"5473","57","Female","CTO","Executive","PwC","65","AI","Dubai","Product Management;Corporate Innovation;Content Creation;SaaS","Exploring new job opportunities;Networking with industry peers","Not looking for junior engineering roles;Prefer product-scale technical challenges"
"5474","37","Female","Marketing Manager","Senior","Paytm","46","E-commerce","Sydney","AI","Seeking startup or founder connections;Networking with industry peers;Hiring for current or future roles","Prefer B2C or high-growth startups"
"5475","31","Female","Marketing Manager","Mid","Amazon","264","SaaS","Dubai","Sales;Startup Ecosystem;Product Management","Building professional visibility;Looking for internship opportunities;Understanding investor expectations","Prefer B2C or high-growth startups;Not looking for pure content-only positions"
"5476","35","Non-binary","Marketing Manager","Senior","Gojek","713","SaaS","New York","Startup Ecosystem","Building professional visibility;Learning about industry trends","Prefer B2C or high-growth startups"
"5477","53","Female","Business Analyst","Junior","Databricks","884","Supply Chain","London","Marketing","Exploring freelance or contract work;Understanding investor expectations;Learning about industry trends","Interested in strategy, analytics, or ops roles"
"5478","43","Female","Co-Founder","Mid","ByteDance","8727","Climate Tech","San Francisco","Product Management;Startup Ecosystem","Mentorship and guidance;Seeking startup or founder connections;Learning about industry trends","Not interested in solo consulting gigs"
"5479","49","Male","Consultant","Executive","Spotify","79356","EdTech","Singapore","Venture Capital;Sales;Product Management;SaaS","Exploring partnerships or collaborations;Exploring new job opportunities","Not interested in permanent full-time roles"
"5480","47","Non-binary","Sales Executive","Executive","Zoho","67530","SaaS","New York","Venture Capital;Corporate Innovation;Content Creation;AI","Looking for internship opportunities","Not interested in early unpaid opportunities;Looking for revenue-facing roles only"
"5481","20","Non-binary","Student","","Meta","","HealthTech","London","Open Source;Corporate Innovation;AI","Understanding investor expectations","Looking only for internships or entry-level roles"
"5482","51","Male","Founder","Mid","Gojek","44","HealthTech","New York","Venture Capital;Product Management","Career transition planning;Networking with industry peers;Looking for internship opportunities","Prefer discussions with decision-makers only"
"5483","54","Male","Sales Executive","Executive","Accenture","592","AI","Toronto","Marketing;Content Creation;Open Source","Learning about industry trends;Mentorship and guidance","Not interested in early unpaid opportunities"
"5484","35","Male","Product Manager","Junior","BCG","61","Supply Chain","Sydney","SaaS;AI","Exploring new job opportunities","Prefer companies with clear product ownership"
"5485","42","Non-binary","Sales Executive","Senior","Apple","420","FinTech","London","Sales;Marketing","Mentorship and guidance","Looking for revenue-facing roles only;Prefer companies with established products"
"5486","20","Female","Software Engineer","Junior","Uber","92836","FinTech","Paris","SaaS;Open Source;Sales;Product Management","Career transition planning","Only interested in technical discussions or engineering roles;Prefer product-focused companies over agencies"
"5487","43","Non-binary","HR Manager","Executive","Wipro","117843","EdTech","Toronto","Corporate Innovation;Marketing","Hiring for current or future roles;Exploring new job opportunities;Building professional visibility","Interested in hiring or employer branding discussions"
"5488","44","Male","Product Manager","Mid","Shopee","29","FinTech","Singapore","Product Management","Mentorship and guidance;Building professional visibility","Prefer companies with clear product ownership;Looking for product-led organizations"
"5489","54","Non-binary","Student","","Nvidia","","SaaS","Singapore","Data Science","Networking with industry peers","Not interested in full-time senior positions"
"5490","45","Female","CTO","","Zomato","92830","AI","Sydney","AI;Corporate Innovation","Learning about industry trends;Career transition planning;Exploring new job opportunities","Prefer product-scale technical challenges;Not looking for junior engineering roles"
"5491","35","Non-binary","CTO","Senior","Bain","25","FinTech","Singapore","Marketing","Seeking startup or founder connections","Interested in technical leadership discussions"
"5492","56","Non-binary","Consultant","Mid","ByteDance","282","HealthTech","Sydney","Product Management","Networking with industry peers;Understanding investor expectations","Looking for short-term or project-based engagements"
"5493","30","Non-binary","Sales Executive","Mid","Netflix","171","EdTech","Paris","Venture Capital;Corporate Innovation","Career transition planning","Looking for revenue-facing roles only"
"5494","22","Female","Founder","","Shopee","11","HealthTech","Toronto","Open Source;Data Science;SaaS;Startup Ecosystem","Understanding investor expectations;Networking with industry peers","Looking to connect with experienced operators or advisors"
"5495","20","Female","Content Creator","Executive","TikTok","162","EdTech","Berlin","Sales;Content Creation;Venture Capital;AI","Exploring partnerships or collaborations","Not interested in full-time corporate roles"
"5496","31","Male","Data Scientist","","Amazon","875","Media","New York","Data Science","Understanding investor expectations;Exploring partnerships or collaborations","Interested only in data-driven or AI-focused teams;Not open to non-technical roles"
"5497","34","Male","Founder","","EY","24","Supply Chain","San Francisco","Content Creation;Sales;Data Science;Corporate Innovation","Learning about industry trends;Looking for internship opportunities","Looking to connect with experienced operators or advisors"
"5498","50","Non-binary","Founder","Junior","Infosys","684","Climate Tech","Berlin","Startup Ecosystem","Learning about industry trends","Not interested in service or agency partnerships;Looking to connect with experienced operators or advisors"
"5499","44","Male","Product Manager","Senior","Zomato","100","SaaS","New York","Venture Capital","Learning about industry trends","Not interested in purely sales-driven roles;Looking for product-led organizations"
"5500","53","Male","Business Analyst","Junior","Swiggy","471","FinTech","Dubai","Data Science;SaaS;Sales;Content Creation","Hiring for current or future roles;Exploring partnerships or collaborations","Interested in strategy, analytics, or ops roles;Not looking for hardcore sales positions"
"5501","33","Male","Content Creator","Senior","Netflix","751","Climate Tech","London","Content Creation;Data Science;Venture Capital","Exploring partnerships or collaborations","Not interested in full-time corporate roles;Prefer flexible or remote opportunities"
"5502","42","Female","Consultant","Senior","TikTok","823","Supply Chain","London","Marketing;Corporate Innovation;Venture Capital","Looking for internship opportunities","Prefer strategy or transformation work"
"5503","52","Male","Sales Executive","Executive","Shopify","131944","Media","Berlin","Corporate Innovation;SaaS","Exploring partnerships or collaborations;Building professional visibility","Prefer companies with established products"
"5504","42","Non-binary","Student","Executive","Nvidia","","Climate Tech","Sydney","Venture Capital;AI","Building professional visibility;Hiring for current or future roles","Not interested in full-time senior positions"
"5505","33","Non-binary","Product Manager","Mid","SAP","95","EdTech","Bangalore","Startup Ecosystem","Looking for internship opportunities","Prefer companies with clear product ownership"
"5506","37","Female","Consultant","Senior","Google","582","EdTech","Toronto","AI;Sales;SaaS;Product Management","Mentorship and guidance;Career transition planning;Exploring partnerships or collaborations","Looking for short-term or project-based engagements;Not interested in permanent full-time roles"
"5507","49","Non-binary","Content Creator","Senior","Deloitte","134","E-commerce","Singapore","Startup Ecosystem;AI;Sales;Marketing","Exploring new job opportunities;Seeking startup or founder connections","Looking for brand collaborations or creator partnerships;Not interested in full-time corporate roles"
"5508","51","Male","Software Engineer","","ByteDance","838","EdTech","Dubai","Venture Capital;AI;Open Source","Learning about industry trends;Networking with industry peers;Building professional visibility","Prefer product-focused companies over agencies"
"5509","30","Male","CTO","","TikTok","246","AI","Singapore","Sales","Career transition planning","Prefer product-scale technical challenges"
"5510","45","Female","Product Manager","","PwC","28","SaaS","London","Sales;Marketing","Seeking startup or founder connections;Mentorship and guidance;Looking for internship opportunities","Looking for product-led organizations"
"5511","34","Non-binary","Student","Junior","SAP","","Media","San Francisco","Open Source;Venture Capital;Content Creation","Exploring partnerships or collaborations;Understanding investor expectations;Exploring new job opportunities","Prefer learning-focused conversations"
"5512","36","Male","Software Engineer","","Freshworks","122478","FinTech","Paris","Startup Ecosystem","Hiring for current or future roles","Prefer product-focused companies over agencies;Not looking for sales or marketing opportunities"
"5513","38","Non-binary","Founder","Mid","Gojek","48","EdTech","London","Product Management;Venture Capital","Building professional visibility;Networking with industry peers","Prefer discussions with decision-makers only"
"5514","27","Female","HR Manager","","Nvidia","248","Media","Toronto","Data Science;Open Source;Corporate Innovation;Marketing","Exploring freelance or contract work;Career transition planning;Looking for internship opportunities","Prefer companies with growing teams;Not exploring individual contributor roles"
"5515","41","Male","Consultant","Mid","Netflix","43","EdTech","Singapore","Open Source;Product Management;Sales","Hiring for current or future roles;Exploring partnerships or collaborations;Building professional visibility","Prefer strategy or transformation work"
"5516","34","Male","Software Engineer","","KPMG","147","FinTech","Bangalore","Data Science;Startup Ecosystem","Seeking startup or founder connections","Only interested in technical discussions or engineering roles"
"5517","33","Non-binary","Student","Mid","Infosys","","AI","Paris","Content Creation","Mentorship and guidance","Prefer learning-focused conversations"
"5518","50","Male","Consultant","","Razorpay","9","Media","London","Corporate Innovation;Startup Ecosystem;Venture Capital;SaaS","Learning about industry trends;Seeking startup or founder connections;Exploring new job opportunities","Prefer strategy or transformation work"
"5519","50","Male","Software Engineer","Executive","Paytm","612","EdTech","Berlin","Marketing;Data Science;Sales;Startup Ecosystem","Exploring freelance or contract work","Prefer product-focused companies over agencies;Only interested in technical discussions or engineering roles"
"5520","43","Female","Data Scientist","Mid","Nvidia","42","Climate Tech","Dubai","Corporate Innovation","Looking for internship opportunities;Exploring partnerships or collaborations","Interested only in data-driven or AI-focused teams;Not open to non-technical roles"
"5521","57","Male","Product Manager","Mid","BCG","15","FinTech","Berlin","Product Management;Venture Capital;Open Source","Looking for internship opportunities;Building professional visibility","Not interested in purely sales-driven roles;Looking for product-led organizations"
"5522","32","Non-binary","Consultant","Mid","KPMG","17","Climate Tech","Paris","AI;SaaS;Corporate Innovation;Product Management","Seeking startup or founder connections;Building professional visibility;Exploring new job opportunities","Looking for short-term or project-based engagements;Not interested in permanent full-time roles"
"5523","54","Non-binary","Consultant","","McKinsey","274","FinTech","Dubai","Venture Capital;SaaS;Sales","Hiring for current or future roles;Exploring partnerships or collaborations;Building professional visibility","Not interested in permanent full-time roles;Prefer strategy or transformation work"
"5524","45","Male","Content Creator","Executive","Shopee","8","E-commerce","Toronto","Marketing","Exploring freelance or contract work","Prefer flexible or remote opportunities;Looking for brand collaborations or creator partnerships"
"5525","54","Male","Co-Founder","Junior","Freshworks","6","E-commerce","Berlin","Venture Capital;Data Science;Corporate Innovation;AI","Career transition planning;Exploring partnerships or collaborations;Networking with industry peers","Prefer long-term collaboration opportunities;Exploring complementary skillset co-founders"
"5526","41","Non-binary","Investment Analyst","Executive","ByteDance","231","AI","San Francisco","Venture Capital;Corporate Innovation;Content Creation","Exploring new job opportunities","Interested only in scalable, venture-backable startups;Prefer companies with some market validation"
"5527","34","Non-binary","Content Creator","Executive","Tokopedia","42","Climate Tech","San Francisco","SaaS;Data Science;AI","Career transition planning;Exploring freelance or contract work","Looking for brand collaborations or creator partnerships"
"5528","36","Non-binary","Consultant","Executive","Grab","64","EdTech","Berlin","Open Source","Exploring partnerships or collaborations;Seeking startup or founder connections;Understanding investor expectations","Prefer strategy or transformation work"
"5529","54","Non-binary","Product Manager","Senior","KPMG","37","E-commerce","San Francisco","Product Management;Marketing;Corporate Innovation;Startup Ecosystem","Understanding investor expectations;Hiring for current or future roles","Not interested in purely sales-driven roles"
"5530","52","Female","Founder","Executive","KPMG","10","AI","Bangalore","Venture Capital;Data Science;Marketing","Building professional visibility;Seeking startup or founder connections","Not interested in service or agency partnerships;Looking to connect with experienced operators or advisors"
"5531","45","Male","Product Manager","Executive","KPMG","632","EdTech","Dubai","Startup Ecosystem;Sales;Content Creation;AI","Looking for internship opportunities","Prefer companies with clear product ownership"
"5532","42","Male","Investment Analyst","Mid","Meta","33275","Media","Toronto","Corporate Innovation;Data Science","Building professional visibility","Prefer companies with some market validation"
"5533","53","Non-binary","Software Engineer","Senior","Paytm","265","FinTech","London","SaaS","Hiring for current or future roles;Building professional visibility;Looking for internship opportunities","Not looking for sales or marketing opportunities;Prefer product-focused companies over agencies"
"5534","56","Non-binary","Investment Analyst","Junior","KPMG","442","Climate Tech","London","Sales","Exploring freelance or contract work;Hiring for current or future roles","Prefer companies with some market validation"
"5535","27","Non-binary","Consultant","Senior","Grab","6","FinTech","London","Open Source","Networking with industry peers;Hiring for current or future roles","Not interested in permanent full-time roles"
"5536","45","Male","Content Creator","Senior","Tokopedia","202","Supply Chain","Singapore","Startup Ecosystem;Data Science;AI;Marketing","Learning about industry trends","Not interested in full-time corporate roles"
"5537","53","Female","Founder","Junior","Spotify","23","Climate Tech","London","Sales;Content Creation","Hiring for current or future roles;Building professional visibility;Understanding investor expectations","Prefer discussions with decision-makers only"
"5538","52","Non-binary","Consultant","Mid","Wipro","231","Supply Chain","Berlin","Product Management","Looking for internship opportunities","Not interested in permanent full-time roles"
"5539","53","Non-binary","Product Manager","Senior","Databricks","17","E-commerce","Berlin","Sales;Startup Ecosystem;Venture Capital;AI","Understanding investor expectations","Prefer companies with clear product ownership"
"5540","33","Non-binary","Consultant","Senior","OpenAI","808","Supply Chain","Berlin","Content Creation;Data Science;AI;Sales","Seeking startup or founder connections","Looking for short-term or project-based engagements"
"5541","25","Female","HR Manager","Junior","Spotify","162","E-commerce","Singapore","Sales;SaaS;Content Creation;Startup Ecosystem","Mentorship and guidance;Networking with industry peers","Not exploring individual contributor roles;Prefer companies with growing teams"
"5542","40","Female","Founder","Executive","BCG","338","E-commerce","Sydney","Data Science;Startup Ecosystem;Corporate Innovation;AI","Understanding investor expectations","Not interested in service or agency partnerships"
"5543","50","Male","Founder","","PhonePe","127","EdTech","Paris","SaaS;Startup Ecosystem;Sales;Product Management","Exploring partnerships or collaborations;Seeking startup or founder connections","Prefer discussions with decision-makers only;Looking to connect with experienced operators or advisors"
"5544","43","Non-binary","CTO","Junior","Stripe","274","E-commerce","Toronto","Corporate Innovation;Data Science","Learning about industry trends;Building professional visibility","Not looking for junior engineering roles"
"5545","43","Non-binary","Data Scientist","Junior","KPMG","46","Climate Tech","Sydney","Sales","Networking with industry peers;Seeking startup or founder connections;Career transition planning","Interested only in data-driven or AI-focused teams;Prefer teams working with real-world production data"
"5546","53","Male","Data Scientist","Junior","BCG","40963","HealthTech","London","Open Source","Hiring for current or future roles","Interested only in data-driven or AI-focused teams;Prefer teams working with real-world production data"
"5547","47","Female","Product Manager","Mid","Netflix","137","SaaS","Berlin","Open Source;Sales","Understanding investor expectations;Building professional visibility;Exploring freelance or contract work","Prefer companies with clear product ownership"
"5548","43","Male","Software Engineer","Junior","Tokopedia","545","SaaS","Singapore","Content Creation;Marketing","Networking with industry peers;Exploring partnerships or collaborations","Prefer product-focused companies over agencies;Not looking for sales or marketing opportunities"
"5549","38","Male","Content Creator","Senior","TCS","20","EdTech","San Francisco","Sales;Data Science;Venture Capital","Exploring freelance or contract work;Networking with industry peers","Prefer flexible or remote opportunities;Not interested in full-time corporate roles"
"5550","36","Female","Consultant","Senior","PhonePe","11","HealthTech","Sydney","Content Creation;Data Science;Marketing","Career transition planning","Prefer strategy or transformation work"
"5551","21","Male","Business Analyst","Executive","Accenture","6","EdTech","Toronto","Sales;Content Creation;Venture Capital;Product Management","Exploring freelance or contract work","Not looking for hardcore sales positions"
"5552","56","Female","CTO","Executive","Stripe","145737","EdTech","Sydney","AI","Exploring freelance or contract work","Interested in technical leadership discussions;Prefer product-scale technical challenges"
"5553","33","Female","Content Creator","Executive","TikTok","203","Climate Tech","Paris","Startup Ecosystem","Exploring freelance or contract work;Learning about industry trends","Prefer flexible or remote opportunities"
"5554","53","Non-binary","Product Manager","Senior","SAP","34217","Media","Bangalore","Sales","Looking for internship opportunities;Hiring for current or future roles;Understanding investor expectations","Prefer companies with clear product ownership;Not interested in purely sales-driven roles"
"5555","50","Non-binary","Software Engineer","","Adobe","46","Climate Tech","Paris","Content Creation;AI","Understanding investor expectations;Exploring new job opportunities","Prefer product-focused companies over agencies;Only interested in technical discussions or engineering roles"
"5556","39","Male","Co-Founder","Mid","Flipkart","341","Media","Berlin","Sales;Content Creation;Venture Capital;SaaS","Career transition planning","Prefer long-term collaboration opportunities"
"5557","26","Female","Product Manager","Mid","PhonePe","501","SaaS","Dubai","Marketing;Open Source","Mentorship and guidance;Building professional visibility;Understanding investor expectations","Not interested in purely sales-driven roles"
"5558","24","Male","Founder","Mid","Spotify","193","EdTech","Berlin","Data Science;Content Creation;AI","Networking with industry peers","Prefer discussions with decision-makers only"
"5559","52","Male","Sales Executive","Junior","Netflix","269","HealthTech","Dubai","AI;Corporate Innovation;SaaS","Seeking startup or founder connections;Career transition planning","Looking for revenue-facing roles only"
"5560","48","Non-binary","Founder","","Oracle","368","E-commerce","Singapore","SaaS","Career transition planning","Prefer discussions with decision-makers only;Not interested in service or agency partnerships"
"5561","58","Male","Data Scientist","Executive","Razorpay","85232","EdTech","Bangalore","Product Management;Content Creation","Exploring partnerships or collaborations;Building professional visibility","Interested only in data-driven or AI-focused teams;Prefer teams working with real-world production data"
"5562","38","Non-binary","CTO","Senior","Atlassian","42","Media","New York","Content Creation","Networking with industry peers","Not looking for junior engineering roles"
"5563","31","Female","Consultant","Executive","Stripe","191","FinTech","Toronto","SaaS;Sales;Content Creation;AI","Looking for internship opportunities","Prefer strategy or transformation work;Looking for short-term or project-based engagements"
"5564","35","Female","Business Analyst","Mid","Adobe","27","Climate Tech","London","Marketing","Building professional visibility","Prefer data-driven organizations"
"5565","29","Female","Founder","Senior","Tokopedia","97","Climate Tech","Dubai","Open Source;Venture Capital;Content Creation","Building professional visibility;Seeking startup or founder connections","Not interested in service or agency partnerships;Looking to connect with experienced operators or advisors"
"5566","43","Female","Investment Analyst","Executive","McKinsey","250","Climate Tech","Singapore","Corporate Innovation;Data Science;Sales","Exploring partnerships or collaborations;Seeking startup or founder connections","Interested only in scalable, venture-backable startups;Not evaluating service-based businesses"
"5567","41","Male","Content Creator","Mid","Gojek","19","EdTech","London","Sales;Startup Ecosystem;SaaS;Marketing","Networking with industry peers;Exploring partnerships or collaborations;Understanding investor expectations","Prefer flexible or remote opportunities"
"5568","18","Male","Sales Executive","","SAP","191","HealthTech","London","Open Source;Venture Capital;Product Management;Data Science","Understanding investor expectations","Looking for revenue-facing roles only;Prefer companies with established products"
"5569","46","Male","Founder","","Deloitte","41","Climate Tech","New York","Corporate Innovation;Venture Capital","Networking with industry peers","Looking to connect with experienced operators or advisors"
"5570","26","Female","Product Manager","Executive","Infosys","762","HealthTech","Sydney","Sales;Corporate Innovation;Data Science","Hiring for current or future roles;Mentorship and guidance","Not interested in purely sales-driven roles"
"5571","22","Non-binary","HR Manager","Executive","Microsoft","486","Media","Dubai","Corporate Innovation;Open Source;Data Science","Understanding investor expectations","Not exploring individual contributor roles"
"5572","36","Female","HR Manager","Executive","Zoho","195","SaaS","Toronto","Data Science","Exploring partnerships or collaborations;Mentorship and guidance;Exploring new job opportunities","Not exploring individual contributor roles"
"5573","32","Non-binary","CTO","Mid","Deloitte","329","FinTech","London","Corporate Innovation;Sales;Startup Ecosystem","Exploring partnerships or collaborations","Interested in technical leadership discussions"
"5574","51","Male","Consultant","Junior","Deloitte","5652","HealthTech","Bangalore","Startup Ecosystem","Hiring for current or future roles;Seeking startup or founder connections;Exploring partnerships or collaborations","Prefer strategy or transformation work;Looking for short-term or project-based engagements"
"5575","56","Male","Investment Analyst","Executive","Wipro","14","AI","Bangalore","Startup Ecosystem;Venture Capital","Hiring for current or future roles;Exploring new job opportunities","Prefer companies with some market validation"
"5576","19","Male","Sales Executive","Junior","Paytm","47","Climate Tech","New York","Data Science;Content Creation;Startup Ecosystem","Seeking startup or founder connections;Exploring freelance or contract work;Exploring partnerships or collaborations","Prefer companies with established products;Looking for revenue-facing roles only"
"5577","39","Non-binary","Marketing Manager","","ByteDance","8883","E-commerce","San Francisco","Open Source;Corporate Innovation","Building professional visibility;Seeking startup or founder connections;Networking with industry peers","Interested in growth or performance marketing roles"
"5578","25","Female","Software Engineer","","Salesforce","657","E-commerce","Toronto","Startup Ecosystem;Venture Capital;Content Creation","Career transition planning;Networking with industry peers","Not looking for sales or marketing opportunities"
"5579","29","Non-binary","Co-Founder","Executive","Shopify","79","SaaS","London","AI;Data Science;SaaS;Corporate Innovation","Career transition planning;Mentorship and guidance","Not interested in solo consulting gigs;Exploring complementary skillset co-founders"
"5580","20","Male","Investment Analyst","Senior","Snowflake","77","Supply Chain","Bangalore","Sales;Startup Ecosystem","Seeking startup or founder connections;Exploring freelance or contract work","Not evaluating service-based businesses;Interested only in scalable, venture-backable startups"
"5581","32","Male","Data Scientist","Junior","Nvidia","329","EdTech","London","AI;Startup Ecosystem;Data Science","Exploring new job opportunities;Learning about industry trends;Hiring for current or future roles","Prefer teams working with real-world production data"
"5582","34","Female","Data Scientist","Mid","Grab","44","SaaS","Toronto","Open Source;Product Management;Startup Ecosystem","Networking with industry peers","Prefer teams working with real-world production data;Interested only in data-driven or AI-focused teams"
"5583","48","Male","Software Engineer","Executive","Salesforce","198","SaaS","Toronto","Corporate Innovation;Marketing","Looking for internship opportunities;Exploring freelance or contract work","Only interested in technical discussions or engineering roles"
"5584","41","Male","Co-Founder","","TCS","793","Climate Tech","Singapore","Data Science;Corporate Innovation;Marketing","Exploring new job opportunities","Prefer long-term collaboration opportunities;Exploring complementary skillset co-founders"
"5585","58","Female","Data Scientist","Senior","Netflix","238","Supply Chain","London","Corporate Innovation","Networking with industry peers;Looking for internship opportunities","Interested only in data-driven or AI-focused teams;Not open to non-technical roles"
"5586","43","Male","Business Analyst","","McKinsey","73","FinTech","Sydney","Marketing;Corporate Innovation","Exploring new job opportunities","Prefer data-driven organizations"
"5587","45","Female","CTO","","Razorpay","85","SaaS","New York","Marketing","Mentorship and guidance;Looking for internship opportunities","Prefer product-scale technical challenges"
"5588","56","Non-binary","Investment Analyst","Senior","Zomato","35","Supply Chain","Sydney","Product Management;Startup Ecosystem;Data Science;Sales","Career transition planning","Prefer companies with some market validation;Not evaluating service-based businesses"
"5589","37","Female","Business Analyst","Mid","Databricks","19","HealthTech","New York","Product Management","Learning about industry trends;Looking for internship opportunities;Understanding investor expectations","Not looking for hardcore sales positions;Prefer data-driven organizations"
"5590","27","Non-binary","Investment Analyst","Mid","Shopee","26","E-commerce","Toronto","Corporate Innovation;Open Source;Sales","Building professional visibility;Mentorship and guidance","Prefer companies with some market validation"
"5591","32","Male","Consultant","Executive","Meta","143531","AI","Bangalore","Open Source;Sales;AI","Career transition planning;Exploring new job opportunities","Looking for short-term or project-based engagements;Prefer strategy or transformation work"
"5592","26","Female","Investment Analyst","Executive","PwC","318","HealthTech","San Francisco","SaaS;Content Creation","Looking for internship opportunities","Interested only in scalable, venture-backable startups;Prefer companies with some market validation"
"5593","19","Female","Student","Executive","Microsoft","","Supply Chain","San Francisco","Data Science;Corporate Innovation","Mentorship and guidance;Hiring for current or future roles;Understanding investor expectations","Not interested in full-time senior positions;Prefer learning-focused conversations"
